Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
Gpx8,0.114068195726285,6.65113881829861,3.40407767739055,0.00220671065344506,0.037571227001982,-1.68504265993118
Pik3cd,0.0895365576815177,6.95237233571905,3.50997831001499,0.00169073118839878,0.0310926355695725,-1.69912347304619
Rps27l,0.306789752628404,6.07202432725895,3.24731711410304,0.00326037232225482,0.0487174864306153,-1.70380721418947
Notch1,0.0685599121271432,7.32258129173983,3.6210164874485,0.00127619506708766,0.0261174355401529,-1.70922996147766
Alox5ap,0.394099504355979,6.10561593790523,3.24411497544318,0.00328629821846242,0.0489337820090563,-1.7127402011271
Cd38,0.254534391402377,6.5180744666224,3.33236408808286,0.00263975542877783,0.0428935164444184,-1.71944590648926
Slc17a8,-0.343655926718486,6.15222249510321,-3.25210887227641,0.00322194432870951,0.0483971145474169,-1.7218559075343
Dhcr24,-0.103208301978588,7.23749389607847,-3.59660296351893,0.00135783472973982,0.027115451951136,-1.72306355846091
Uap1l1,0.104805275239288,6.83289361523704,3.44382785623339,0.00199723688194953,0.0350521224435784,-1.75316971470351
Ca12,-0.199753501970435,6.97680632917482,-3.50079367641692,0.00173037495627469,0.0316015272463243,-1.75430791500798
Nol3,0.133765714441528,6.85809415071156,3.44660913652857,0.00198332616226264,0.0348818535851083,-1.7645145903228
Fli1,0.262675217134935,6.32337761208878,3.25714908186355,0.00318199547752347,0.0480503804706592,-1.76473437800307
Slc12a6,-0.0621968878289737,7.3233414672619,-3.60020805256071,0.00134546590157833,0.0269945940394132,-1.76763726814855
Nmrk1,-0.0990948724534308,6.33656273435953,-3.26950825164004,0.00308604899750565,0.0473875614830613,-1.76830208017858
Irf7,0.296667383218782,6.315613563241,3.25006137066717,0.00323831071523813,0.0484725773785294,-1.77313838584132
Fbxo9,-0.0484859413875129,7.32070631051025,-3.59265459205162,0.00137150872558542,0.0271978772101592,-1.78422746892587
Sgsm1,-0.0483264559185578,7.46234698123223,-3.62067581879778,0.0012773005798273,0.0261174355401529,-1.79074308968496
Ncf1,0.576920086584255,5.70730116906101,3.23601527952478,0.00335276738369897,0.0495780325752165,-1.79412179754169
Pou3f4,0.405258323091562,5.52416339607335,3.26841682861824,0.00309440822155425,0.0473875614830613,-1.80080314464825
Tifa,0.145019745187883,6.48105135548379,3.29026540771224,0.00293115878243019,0.0456331768914951,-1.80447268379758
Ncald,-0.0498575287227436,7.68112211719647,-3.65277184027759,0.00117714920325478,0.024302160000528,-1.80655774432774
Rundc3b,-0.0711004892214182,6.91719194819439,-3.4531493912772,0.0019509846957949,0.0344526161052873,-1.81800854898269
Oplah,0.110017103842215,7.16057853076807,3.52967627170401,0.00160866821397922,0.0302182136810557,-1.81974415179582
Aadat,0.198133474090299,6.5513507381864,3.30080217253453,0.00285543442851626,0.0451116415166884,-1.82872280131594
Lasp1,0.0437562416281084,7.52245635783093,3.61164278807969,0.00130695762430181,0.0265965876545419,-1.83732802233787
Irf1,0.161971312221467,6.58967926472172,3.31070751176446,0.00278597450611256,0.0445912436399701,-1.84279002992108
Npy1r,-0.157571614644521,6.62027849161746,-3.32714378143438,0.00267430699251575,0.0433724893074614,-1.85446242288347
Tagln,0.276675579078365,7.06317473936855,3.47069452538157,0.00186673564594475,0.0333263757681833,-1.85634571451276
Tox3,-0.0974100440662152,6.48691885978969,-3.26731674898565,0.00310285586330151,0.0473875614830613,-1.88018194990977
Negr1,-0.144516798063605,6.8730314496662,-3.4075018654886,0.00218785748250635,0.0373245866326982,-1.89013961295806
Slc25a14,-0.0571674946006836,7.05515226333777,-3.47048683384055,0.00186771194488824,0.0333263757681833,-1.89326438469625
Elovl4,-0.0836959894827729,6.89098104065552,-3.40993976112711,0.00217453006664219,0.0371714169591816,-1.89923152531362
Fabp7,0.105660923193817,7.3452569788751,3.54751252297898,0.00153771828489865,0.0295638893847745,-1.89987350413733
Cntn1,-0.0691105966784411,7.61671041738425,-3.60429867964654,0.00133156444614265,0.0268417012292011,-1.89997916355937
Rufy1,0.0550033828928466,7.05078096331435,3.46189387556742,0.00190854310386923,0.0339133428456763,-1.90273678972166
Slc15a3,0.161496076912505,6.63867313005339,3.29352782324809,0.00290750783427926,0.045430474331965,-1.92547784372699
Id1,0.16623393408242,6.67716805700584,3.30758017905779,0.00280772615099257,0.0447347532369284,-1.92630887138487
Trem2,0.234761780303333,6.81863377576206,3.35512050449274,0.0024941190459198,0.0411009441428274,-1.92853110783774
Tmem204,-0.15157794301852,6.4623167931839,-3.23458603282165,0.00336463008637262,0.0495818850831496,-1.93563165212959
Slit2,-0.139800774979228,7.20157521139757,-3.49550440485042,0.00175361418362607,0.0319576554956332,-1.94552481245919
Dhx36,-0.0666395156698694,7.13976002264837,-3.4761830421704,0.00184111479174937,0.0329895348534212,-1.94754500276191
Sema4g,-0.0972260259627305,6.8671393100444,-3.36775987655518,0.0024166228835644,0.0402629157618419,-1.97937118497606
Ctnna1,0.077023815619526,7.30030621871848,3.49394007586777,0.00176054531576312,0.0319858616319007,-2.00559092187269
Ier5l,0.213312742997107,6.58769061439167,3.23031623806173,0.00340031073669152,0.0498498385360247,-2.01810573228402
Anks1a,0.0725073691542814,7.15497937266219,3.4465835023673,0.00198345394201037,0.0348818535851083,-2.02169979811827
Kitlg,-0.124245581322575,6.79180795356947,-3.31820762605369,0.00273447061515373,0.0440361089473875,-2.02998858063306
Slc44a2,0.0591925836121859,7.32670068875172,3.48986860947085,0.0017787101453645,0.0321408786732144,-2.03345183589241
Gria4,-0.0582989305274503,7.09797853568784,-3.41413837978654,0.00215176164201471,0.0369665708334276,-2.0644403200675
Acvr2a,-0.109734999448716,6.80132711256255,-3.30716264688275,0.0028106426217656,0.0447347532369284,-2.06457294344782
Tagln2,0.239114250020362,7.01184319773134,3.36855223589232,0.00241184316796643,0.0402617647590021,-2.06657924168355
Rcan1,0.0581303654750252,7.1787858335995,3.43308329222206,0.00205187219850926,0.0357905136339972,-2.07341331988861
Tp53,0.0870817798785951,7.05322323302642,3.38830310506765,0.00229561829660795,0.0386233259470633,-2.07819220554606
Gpr61,-0.111128044394237,6.7083569377154,-3.26413822533862,0.00312738939144559,0.0475504980676281,-2.08140043330477
Pank1,-0.114452135101947,6.63738002609241,-3.23519173941562,0.00335959780847806,0.0495818850831496,-2.08375672066089
Entpd2,0.0936221880472804,7.14588852554762,3.4137428973246,0.00215389637007687,0.0369665708334276,-2.09142543733537
C1qtnf5,0.10314603174642,6.97512688065782,3.35139014071177,0.00251744753445212,0.0413781232249275,-2.09774183926276
Pabpc1,0.0774549476103085,7.55517502269376,3.50807521845402,0.00169887221375808,0.0310926355695725,-2.10425311960246
Ppp2r1b,0.112967130095154,6.78994573795398,3.27295640075906,0.003059782564545,0.0472057068215994,-2.11797001254164
Sqle,-0.0581719932440606,7.20758206920337,-3.4219349120847,0.00211009454319481,0.0365080527544252,-2.12692151033022
Acadl,0.0685963227087159,6.99648447758439,3.34833266596964,0.00253672542985645,0.0415352341934541,-2.12733132577843
Eef1d,0.0489809174204693,7.25717724853293,3.42850829215071,0.00207557388294322,0.0360567682469831,-2.13840309241727
Hopx,0.170182382579605,6.89668353136191,3.2958661918561,0.0028906693452355,0.0452500932119558,-2.1510776350112
Rps6ka1,0.104273578045828,6.90046305267063,3.29648376398498,0.00288623799005973,0.0452500932119558,-2.16249486066666
Tmem63c,-0.0741547217803328,7.23933677274578,-3.41533917996075,0.00214529255988789,0.0369665708334276,-2.16461730846608
Fstl5,-0.119385595894007,6.82013238189068,-3.26960257287426,0.00308532761410682,0.0473875614830613,-2.16975303982473
Nae1,-0.0709436626401086,6.78443299670565,-3.2506184125388,0.00323385016334068,0.0484725773785294,-2.18144513045504
Tprn,0.0651569695146379,7.02156346376141,3.33342329473814,0.00263279777999769,0.0428935164444184,-2.18483581393047
Lmna,0.084032476399833,7.20233169527596,3.38273093920062,0.00232784639492474,0.0390119669361211,-2.20872280240292
Rpl3,0.0441195237914913,7.67527281535594,3.48649711945294,0.00179388995468943,0.0322108769805263,-2.20945106492994
Ubr1,-0.0683708114971291,7.09048982930204,-3.34845112282949,0.0025359758847426,0.0415352341934541,-2.21599391051468
Usp31,-0.0697985524760619,7.14728529560616,-3.35485457531173,0.00249577512696003,0.0411009441428274,-2.24528167344979
Rgma,0.0646814485951494,7.30450855337896,3.39464074508717,0.00225948867358246,0.0380904333197421,-2.24953615352229
Emc8,0.0822996345547742,6.83563827246167,3.23237255937977,0.00338308174055864,0.0497679856050856,-2.25832972693238
Ddx41,0.0680139622294453,6.9953547871843,3.29139670167161,0.0029229364675001,0.0455882080067944,-2.26157451391049
Mark1,-0.0515064807263544,7.07827219883116,-3.31370259370556,0.00276529550894576,0.044426655479247,-2.28819786865
Cdh9,-0.143655207068925,7.05665533141882,-3.29861693397054,0.00287098198976481,0.0452096179291297,-2.30724270879666
Map4k5,-0.0496815893175998,7.09089414803369,-3.29844410665101,0.00287221510887065,0.0452096179291297,-2.33476163914522
Pcna,0.109359712605291,7.00252555849583,3.25943975777494,0.00316399787602555,0.0478631678697174,-2.33834732549048
Cnr1,-0.0851594039615872,7.51418120583241,-3.40214897697295,0.00221739914382594,0.0376033938140483,-2.34887133157534
Spock3,-0.0992890259109755,7.17750799781995,-3.31800732150203,0.00273583407640842,0.0440361089473875,-2.35559262633119
Tle3,0.0472879875868058,7.17046235552708,3.30729463030407,0.00280972039844017,0.0447347532369284,-2.36981939390536
Elp2,-0.0506513959553683,7.21583175292798,-3.31884265206902,0.00273015237370959,0.0440361089473875,-2.37946277111971
Rbm42,0.0454585662839044,7.23316813639526,3.32108444280614,0.00271496064847239,0.0439484254971468,-2.3805988225471
Ehd4,0.107421501874015,7.00831873439682,3.23993657090845,0.00332042750500778,0.0491849114130009,-2.38938959583058
Ubr7,0.0562955108918593,7.09233383456913,3.26351753749817,0.00313220199041472,0.0475504980676281,-2.41123328829674
Nlgn1,-0.0792267839717165,7.09896738913857,-3.26852299789611,0.003093594110839,0.0473875614830613,-2.41309014451861
Rims2,-0.0555929811449601,7.17963467780766,-3.28386147004675,0.00297812593673377,0.0461960841765218,-2.43779032150622
Arhgdia,0.0510579674105926,7.7145666403596,3.39536329459596,0.00225540475381638,0.0380904333197421,-2.44661279423651
Tmem176b,0.148202714881534,7.34366942163997,3.31252032862205,0.00277344045069808,0.0444739128182297,-2.46228770728126
Slitrk1,-0.086785557803138,7.2893805715983,-3.302347935218,0.00284448579287191,0.0450609604498163,-2.46816060768467
Plod1,0.0698494638824666,7.1175297888691,3.24281005314269,0.00329692035509841,0.0490065709130889,-2.47937297264508
Litaf,0.134446020594874,7.15612739346131,3.24618796298861,0.00326949181983867,0.0487684931660752,-2.49292584030042
Cacna2d1,-0.112157824943948,7.27254428500405,-3.28152078175857,0.00299547353793601,0.0462971289850617,-2.50737250751186
Sf3a2,0.0562110171785039,7.15420421407848,3.23122786952557,0.00339266217401257,0.0498231676998031,-2.53686483676356
Unc79,-0.0854249569306261,7.27072733161056,-3.26705929005574,0.00310483613320631,0.0473875614830613,-2.54005829582411
Npc2,0.144410121918083,7.43608764871601,3.29639226394149,0.00288689412912281,0.0452500932119558,-2.55380572167742
Slco1c1,-0.102071293611036,7.26605559462043,-3.25548889670872,0.00319510107762348,0.0481631903182502,-2.56477837261804
Tmed10,0.0497739025997086,7.25251180078671,3.24101287534459,0.00331160369178754,0.0491393693640766,-2.58321698360433
Rab31,0.0617930442166508,7.36118137317729,3.26511930092132,0.00311979702319034,0.0475310252356646,-2.59402114503939
Txnip,0.0866727460955014,7.25513594357766,3.22893669922847,0.00341191664322127,0.0499343348452264,-2.61068722216802
Map1b,-0.051103928292242,7.97570757268257,-3.35870924328082,0.0024718739111727,0.040944004493785,-2.64696257639166
Usp11,-0.0423387112531406,7.49724515922159,-3.25406296324126,0.00320639904335105,0.0482484025061997,-2.69455693532385
