Gene,GSM107412,GSM107413,GSM107414,GSM107415,GSM107416,GSM107417,GSM107418,GSM107419,GSM107420,GSM107421,GSM107422,GSM107423,GSM107424,GSM107425,GSM107426,GSM107427,GSM107428,GSM107429,GSM107430,GSM107431,GSM107432,GSM107433,GSM107434,GSM107435,GSM3574340,GSM3574341,GSM3574342,GSM3574343,GSM3574344,GSM3574345,GSM3574346,GSM3574347,GSM3574348,GSM3574349,GSM3574350,GSM3574351,GSM3574352,GSM3574353,GSM3574354,GSM3574355
Akap1,7.48024608600857,7.54684667576836,7.1085138140086,6.96966513973347,7.51059386713751,7.24679508218429,7.00878503376554,6.93304147886659,6.76837484309682,7.20601124145271,6.28776929143107,6.63305969416682,6.88849454340927,6.49123518651138,6.25711630207893,7.00345669168243,6.61999222980546,6.6841058738228,6.97149466977528,6.89026202872049,6.67476707897059,7.1218043276257,6.96535574830172,7.0935273871147,6.9402015803303,7.02749455858288,7.04026780808908,6.87771196563731,7.00302252976813,7.68228453059815,7.1495889313716,6.84552621863845,7.37232021946098,6.94738243446284,6.57047393204263,6.54066585494653,6.57450440535711,6.42298035724698,6.58574443454633,6.70076705882744
Akap11,6.92786119929633,6.73949614119271,6.88204250711864,6.85051231781776,6.96006768305551,7.16642556669539,6.96542542266669,7.31140685922601,6.97596903188529,6.86524769059159,6.88219534238511,7.16742561229751,7.34823753559076,6.44974671528735,7.05022314454937,6.99774456685575,6.73588779834069,6.82862377366279,6.8783109217342,6.60793573176101,6.76733573935908,6.73355524459629,7.15687092734694,6.74988183410719,6.13943272191153,6.14558173023973,6.98433330452616,5.99650726240764,6.64386397668307,5.70241316049228,6.09781254790247,6.8114292238543,5.61466990927175,6.57139982929259,7.09614632426518,7.12788094644473,6.83302426614659,7.13550572895114,6.4732645527111,6.78724780489831
Akap12,7.63775164971021,7.81950424414537,7.78137866362832,7.54156426930747,8.12684497067404,8.27007367872234,8.06216226113099,7.5669480995648,8.24763032083432,7.76581945177726,8.8326041550565,8.50831332647764,7.46342936943553,8.33802014364721,8.22161799432387,7.839464584034,7.15308740386096,7.27292721330242,7.26719284933522,6.98374776070801,7.20335799116344,7.27622567373175,7.13927386371689,7.20945641510364,5.76970948536815,5.75286360442082,5.72944794048329,5.58353626364584,5.64458766740311,5.88331096955811,5.78938739114951,5.47189519666253,5.95847718131375,5.65023256740036,6.17311561080124,5.98127657528074,5.81899121966714,5.81812229082375,5.79760680501523,5.2298336415818
Akap8,6.73819077414641,6.50542080111654,6.29128949802782,6.33498385882884,6.73825047430993,6.76800343801822,6.55946346826229,6.66141600862167,6.78044145245254,6.21211720534084,7.07083356453595,6.3133655551471,6.45882852118167,6.95277083951781,6.94016639905207,6.52974174765159,6.65721469968435,6.42364071003182,5.99478375560697,5.95339190219421,6.69874765590283,6.79127330844803,6.72705222515428,6.7428177288255,5.10765343597358,5.11327394745792,5.37239156051879,5.12618469928626,5.26140218321886,5.19110712155931,5.02882516094734,5.42260905768589,5.12445599835382,5.2119975241671,5.5280403086418,5.73402333069999,5.6054655187844,5.48207358036669,5.31393304161984,5.17383746831811
Akip1,4.88215433406729,4.7643032218511,5.11247632272536,4.70550392548074,5.26456470294584,5.33397119853851,5.01227984755566,4.60795873166,5.40057146438067,5.14475383095476,5.88404143577937,5.00490801001861,5.30129008327475,5.60954762184914,5.58701176516532,5.0636462197861,5.4947864428883,5.02045266319851,5.04410636613476,5.07241529654145,5.65534292953456,5.30262795480091,6.14478076666368,5.06318089619898,3.14900782139529,2.91294297233332,3.2537835917957,3.68705492676444,3.34680329781581,3.28420023295998,3.29636194066354,3.21333743459105,3.2650754362274,3.63096504652267,3.59357966369178,3.62902323524255,3.3703202811657,2.68921611276052,3.41421895451902,3.63829316961103
Akirin2,5.35349390611017,5.33056229516573,5.68094924653116,5.15189370545818,5.58647519119936,5.39494052050099,5.42867588551582,5.39065359386445,5.65251608829759,5.04323292386167,5.88653868806005,5.07856961973832,5.59762995655586,5.68894948741739,6.01686687748127,5.23943238782972,5.69291591144011,5.5176078699891,5.47374202639463,5.40347641105322,5.64450875823782,5.79937291194107,6.11705964528944,5.27647535531591,5.36217631293521,5.16906040838299,5.82928585380694,5.63493024957194,5.67716295990584,4.81887855326843,5.37116461950151,5.88865218956961,4.5084071382376,5.62697298072671,6.25239106221424,6.39402630721289,6.21047005399485,6.1220446705439,5.34041100901647,5.99525748265946
Akr1a1,10.1697881853152,10.3203562837615,10.0121137324962,9.90281969224441,10.1227633592281,10.2215614678021,10.0671123320119,9.81599777174861,10.1521726217066,10.262888633715,9.55863359400493,10.0805988234041,10.0398852201462,10.0139532823225,10.0064302452231,10.2164308279374,10.100318265061,10.2197750835858,10.2343023059319,10.3551831119051,10.3210847537155,10.2393469085505,10.4738851798702,10.1599999055685,7.25148145572795,7.31075764444763,6.98144555231211,7.38591217110005,7.09884058330334,7.60757738410041,7.29701319199453,7.04913604197347,7.64452718290093,7.12045086328114,6.70081468242502,6.43298077747018,6.79486941996867,6.91183348613436,7.34621999110871,7.34852507558243
Akr1b1,9.81460763375486,9.8393916619812,9.56781282390593,9.67775424594464,9.51716822465026,9.38238503528374,9.58497718071363,9.41239860609424,10.0211992533054,9.85973512872295,9.8517600111066,9.99658863202346,9.84312624278808,10.0566639331573,9.88954380603159,9.69194915113403,9.92746404022014,9.89023672967173,9.8456799649787,10.1465110897786,9.97396701052192,9.44074880617924,9.20409996401002,9.40236086729786,7.30749994202664,7.47400282588931,7.11206920408178,7.38728238550827,6.97709027064145,7.63499952721595,7.23875805125553,7.1568661257467,7.52891688599231,7.14488005107269,6.86574393621997,6.81048606435862,7.25770543600618,7.19018659535668,7.49809854269733,7.51423650711169
Akr1c14,6.00223452784546,6.05080537244464,5.32951558539427,5.56384621043951,5.50324984780055,5.12086199064427,5.59850433936647,5.75105196248444,6.27263813678513,5.65875922036845,5.21051780600399,5.7578277412332,5.33505162693228,5.25537324728887,4.9295251498101,5.04487628090249,4.88518009199046,4.89958384099079,4.84082793506214,5.25458799994571,5.27740096623469,5.01726270236304,5.51669246147373,5.20061722284622,6.07820382780562,5.92514306840398,6.8662762429627,6.61921570781877,6.75977821106782,5.56107305753433,6.36371793323855,6.95161736749476,5.43251446085607,6.53697805734759,7.15265712001076,7.12788094644473,7.00521522063483,6.82854882754798,6.87060062792846,6.03882600693923
Akr1d1,4.48070499669171,4.76112561766166,3.84447432335155,4.26347828180134,5.37026740018295,4.34072839424326,4.09822910552257,4.29949222528068,4.48594225421901,4.01601504831555,5.70648373967103,3.47828278079963,4.45715344078964,5.16828402518403,5.16377446562235,4.6776612094713,4.10958665516575,3.91954649825577,4.25853006851398,4.36498772101469,4.51526313780306,4.36727167570078,4.92324899507455,4.6106615737342,2.05863135875562,2.33412804520004,2.47928127412534,2.03026186739822,2.51122626254719,2.12596343970478,1.27440361392534,2.15050556388333,2.31595675801809,2.39291930600808,1.95899951201725,1.68948284723994,2.66707355320484,2.00802022740398,2.47176009708721,3.10639231247311
Akt1,9.04233543788637,9.43636603024085,9.33916815538528,9.43927054990641,8.61749404605558,9.20678470713793,8.88609659308574,9.10638883809858,8.87580660322289,9.03172623331115,8.42125429783006,8.66868429861285,8.68812200338952,8.31134308916956,8.51341134780334,8.73261283904131,9.06509240063285,9.41056074616538,9.32536231786892,9.27063320854828,9.16042323664697,9.06766529422306,8.76095785239092,9.03336547078698,6.02434263403189,6.19644571602902,5.15510094155444,5.74122164164715,5.52612391673298,7.59801857939433,6.55120805383318,5.44446807451054,7.39645896095397,5.71233131352626,4.36175396740736,4.31941621239245,4.466385909169,4.69601583893885,5.41683958933729,5.79202114955733
Akt2,6.60451531702765,7.11306139648453,6.47182632425336,6.58053610848369,7.03056490864211,6.60074806600464,6.6467322490735,6.5420463914483,5.64549612900432,6.40296194828091,5.86403964945437,5.6190558762388,6.0247197551846,5.471324948198,5.65110974956305,5.95930621285039,6.54270573242808,6.27656004988039,6.61910988849263,6.31060989804124,6.19001378905369,5.94331226850109,5.86323241527206,6.26408201010993,5.76601338487597,5.86110629396316,4.80883369927186,5.22228339777379,5.15441046054922,6.49845074169132,5.73678508124661,4.50537004433698,6.18749688809865,5.22380338741796,3.6860302697023,3.39904419632429,4.16514275831016,4.47893946839668,5.03211214117612,4.65722400301184
Aktip,5.86794069500879,5.97185637357817,5.9091128992901,5.9794522573202,6.19693539749277,6.1477624983007,5.86012782128535,6.12725422399757,5.33899853606074,5.53748435779767,6.07982300423084,5.91933103548337,5.98712432251402,5.27067743596979,6.60655720795251,5.7959620544499,5.85812232048831,5.64669905840222,5.34551013605415,5.76184503768586,5.96033941902109,5.99920906174242,6.33078882712306,5.77209215908785,5.31493119036063,5.39356664694143,5.27090011197143,5.4119214895979,5.30322226294297,5.10912712646589,4.92927598044332,5.32493935001948,5.04804269884785,5.32001115829265,4.92502479804875,4.91234857694872,5.17868497158389,5.05146724150755,5.46855381807493,5.36311985217236
Alas1,9.41360431797205,9.88211561509827,9.92889692826766,9.86045416563307,8.98078161694058,9.55414465492904,9.1260426523944,9.01500929333224,9.82442960830606,9.90683602242611,9.49902719385985,9.86424519250629,9.65308444447599,9.67993777600383,9.50442462903511,9.54055660158287,9.67054678593559,9.82331569304221,9.52842376573103,9.75514877429355,9.58462013389556,9.37630016349999,9.01401785073563,9.01623376630902,7.66242838832481,7.76782003605491,7.54101933478057,7.60753816852595,7.37350618132912,8.35359243883847,7.69383031509518,7.24410045068587,8.16478985708911,7.49300386656954,6.50282496077624,6.55678894344039,6.81679888589194,6.77359734210622,6.42353028293164,7.07422314757655
Alas2,7.81653075703292,8.0413139603297,7.79278271327956,8.10412470732291,8.04815540941649,7.94881940892014,8.46724510391847,8.95570230456353,7.57464164410539,7.41799088145616,7.58136675029525,7.28337822367388,8.13155191255037,8.41678051457859,7.56830431554465,6.87284016939937,7.83052460737295,7.87848127683888,7.94985140272975,8.11666767548325,8.26611911839464,7.76967555222558,7.2779693738726,7.74678379325257,5.63547185509203,5.2453667317005,3.84861693136745,4.41847108480623,4.82737963826296,5.12622545571061,4.38984250014387,4.52420679607427,4.7387631473,5.26079463445015,2.94167934332884,3.24835793862967,3.49940527210823,4.17963395777395,3.41654526533369,2.57388449564774
Alcam,5.22725900476536,4.95044240168418,5.54535644753683,5.43984656248502,6.08661520215212,5.35927301912172,5.20275625167215,5.26671586375292,6.12629859399164,5.55029168346975,6.22519468625812,5.9601949036171,5.83158297241048,6.39125642437853,5.87916842379679,5.4771628565113,5.88339346974936,6.10664509534082,5.74285844678936,5.79230879341026,5.71555698967586,5.90285904868263,5.81067270693621,5.68553853309797,3.76736114254078,3.66575042274507,4.38766099521851,3.65936302963249,4.13993493939293,3.33060876621674,4.04883919235467,4.18387068607252,3.21877674902976,3.9864152564509,5.07132572881257,5.0912518273597,4.81031704202546,4.98005441350788,3.73467279256621,3.3427123733795
Aldh1a1,8.57282201785316,8.71923481297814,8.71919218669092,8.65122390526288,8.20555575606672,8.53690119455165,8.58651995339012,8.99470781425387,9.15851564037991,8.98088312701135,9.3147569027636,9.3493099695879,8.72421629960592,8.34507977707199,8.9519036141235,8.31644911832946,9.19299664809716,9.30769367439217,9.26853714454714,9.28284644622885,7.95005172109139,8.21830869436948,8.53828607521424,8.10275627951237,5.93588022694861,5.84321128419934,6.27990602282925,6.22164196676831,6.02537888052267,5.6627856338851,5.87949285601715,6.15713908270397,5.65430496571113,5.95891213672817,5.8917685628585,5.60693770785397,5.79929202776988,5.38288513272572,5.43664730367707,5.12976655188946
Aldh2,9.48180499653972,9.07653705449206,9.1194160576617,9.28837475598832,8.9369845691404,9.25654296691036,8.95983607943624,9.69020470096996,9.31681826426074,9.24845570933663,9.02040865270902,9.12041762827653,9.02785596463072,9.17812173098904,8.75563822650276,8.83696792343764,9.53995257445097,9.58836132795377,9.63602516233276,9.76151802000182,9.54877514526323,9.13358450859509,9.32691283154153,9.43087167374846,4.80476733582827,5.0278511627803,4.01050296920505,4.16020877732991,4.96992191392895,6.55884851870659,5.56638786542913,4.59362402201063,7.0182642643759,4.76352708616407,3.88910467558408,3.80752549277276,4.41556673276134,4.49239147331067,5.60866454858118,5.16389628542179
Aldh3a2,5.56125268118494,5.30143932948211,5.22620847377991,5.80480298442449,4.91844726595396,5.3931357977163,5.43091009135927,5.79066001401237,4.64854699558627,5.69501540091615,5.38698544841409,5.57691837724398,5.56386849121605,5.18035636561911,5.41823239499636,5.55139034781834,4.70570201000248,4.7018649007101,5.0434266115395,5.13808059538624,5.30552876919025,5.03855043680592,4.16928699866528,4.72123872066771,5.2276640514773,5.21406103816964,5.41712322913744,5.23975097895127,5.41834745160425,5.00028250178107,5.54905866073911,5.56397852885894,5.34851054928232,5.05106418314956,5.7721694387299,5.97168947471124,5.71074074972983,5.71670830883296,5.49802916859047,5.56393213569046
Aldh5a1,6.90447429900677,6.96229486607672,6.9496819621917,7.01042708153911,6.76495257416815,6.48741297764914,6.30576457936987,6.71029802999523,6.51102089745431,6.80421308283034,6.7295045920945,6.84172543523767,6.81364951867627,6.11008760241329,6.67979953971864,6.9019754653184,7.04102011594155,6.5701674918555,6.69950730622633,6.35159445208472,6.21202985056707,6.21229816936364,6.77164531046951,6.82382033155343,5.7323408758042,5.86433621811715,5.88912016654221,5.83210852697887,5.6709145976611,5.75727459687279,5.64025646121204,5.69110873536682,5.54699868992993,5.60828866042524,5.51593480938241,5.53062531055326,5.58606593752143,5.4738735597717,5.32887880728874,5.59761893859838
Aldh6a1,8.64470792248556,8.99476407600635,9.49342785584731,8.5301962464113,8.36294987828965,8.63205364677975,8.47606909547197,8.62971188407562,8.33363413533886,8.80943785040683,8.5059255553611,9.06924455040588,8.67346917525363,8.41163665680995,8.93671209035416,9.5052977123265,9.17474964735919,9.24681644041222,8.7631839122369,8.51344738663868,8.71211033500742,8.34301352095525,7.94495928666525,8.83337342107455,9.53817272017183,9.37759687462611,10.0637108845947,9.47944781981968,9.77534777662515,9.18108014176969,9.37710758338481,9.82531160655187,8.83645244171885,9.73562228368071,9.75477062289466,10.0173280146765,9.88957248893321,9.9675971268911,9.65783905361566,9.40018898918486
Aldh7a1,8.1786541006818,8.3340682161047,8.08377939653934,8.39847702417727,8.11788558352361,8.03614673990905,7.72755463491357,8.2055179993606,8.42747974297416,8.35871051805176,8.05271846050983,8.35486409730062,8.10521951421111,8.05171074350354,7.99873447296233,7.9908173568378,8.382557985985,8.30318896053268,8.26209835795374,8.24558725433197,7.97500864418233,7.88120852717922,8.32533894695593,7.85026436694127,5.3731429258345,5.46018984691478,5.28737832511263,5.33080482826644,4.98006567830088,5.74467650675281,5.64841622398777,5.10485567445923,5.45080392044152,5.06122283309492,4.66544928322534,4.53006576273588,4.89107334883919,4.81855772668172,5.12394498387703,4.59186620299042
Aldoa,11.8800662254255,11.9241821984322,11.5149967370389,11.8661562762799,11.6698615860613,11.664779562531,11.6688827870919,11.7490657495397,12.2565975752314,11.7660864754736,11.8359678090271,11.4526572184946,11.5904364956349,12.0464696559835,11.5727760214579,11.6103943916832,11.9266171278443,12.2432130642505,11.8849962348465,12.1085276217963,12.208696274113,11.9001064362745,11.677451645574,12.0458980448987,9.40856550351309,9.57023194865088,8.27220835910445,9.0263741649581,8.75559100130742,10.8208060689563,9.78328998728471,8.48417305253117,10.6842175575683,8.96151437852818,7.09124935017322,6.85419516146805,7.61572098749937,7.98215388606151,8.96460021904086,9.14647155243304
Alg10,6.16166022204483,6.15942100773738,5.95747829504981,5.87451946169899,6.70437583665503,5.94244735297472,5.89210150963497,6.10231741652121,6.36574363670996,6.33208406765765,6.96511825689925,6.48616173759189,6.41300305589405,6.38427107419073,6.14187216866211,5.68150547637579,6.27536175088403,6.51929040899637,6.0636043452905,6.04115601319319,6.14054785402888,6.30472953569543,6.04074052787333,5.98539578305856,3.40846638012414,3.3890726454397,4.4765697630727,2.74891000252395,4.51959280806836,3.287831620428,3.62147301786565,4.08076045495234,2.95774573075856,4.00457819608493,4.88939383634063,5.0912518273597,4.7882920653262,4.65274099784612,4.15608683497797,4.02608423173136
Alox15,6.60213287365077,6.6942889732899,6.51656404080479,6.71743144615517,7.74289836063947,7.31493776007298,8.36187407470686,7.80457678226908,6.0125252731529,5.66614510802331,6.01558850678424,6.33649279718767,7.06549778467855,7.14234246961425,6.12560869599993,6.337006307868,6.22666809345913,5.71916306501612,5.72181997473549,5.93377337341169,7.78457754800638,7.38227534191953,8.11992722083687,7.65653281919289,3.70700212817699,3.69143737485177,3.27114870302995,2.85408490427755,3.95002422534299,4.11192933555609,2.68334661949505,3.50708422689278,3.11995689044012,4.07788815872385,2.83333953863985,3.08007729342218,2.46671495009379,2.88715915238988,2.66063092087297,2.27396435906701
Alox5,3.62596880262172,4.55639636846444,4.58574345348463,4.72810931709013,3.74031158897207,4.53949346944131,4.14324292942887,4.67402635859478,4.27786750453943,4.72035453887177,4.70037831962999,3.90585815168182,3.83125617331594,1.18245024024506,4.67181836734531,4.22682437406635,4.65659048727339,2.48240272790854,4.75345684668468,3.74295439231489,3.47868609637873,3.21035243468544,4.97017370411936,2.46690737048877,2.63790031862645,2.53266207474527,2.05024946253197,2.5848864597701,2.11270866426674,2.90185425306105,3.1374577937797,2.0308256379986,3.01779354507195,2.31411703136787,2.20975977416508,1.54177956714243,2.11689289355836,2.29023224768634,2.16838074434332,3.08213984679557
Alpl,9.14957390151634,8.87338900478773,9.10367588913085,8.78924874403385,9.06299834143066,8.99415607966507,9.19182274302715,8.78584227415844,9.1343549950371,9.1141148301413,9.19962229296508,9.13701979741176,9.14701603431792,9.33120951466715,9.62110188254197,9.12491729065861,9.31450870927189,9.4167256274243,9.57009136124415,9.78264817760279,9.00572848021013,9.03900102773624,9.43066872964153,9.01458111524464,3.52230759277918,3.89780971530069,2.61021683029095,2.93706884744836,2.81053396802745,4.58801881577244,4.21627844266363,2.58416521363701,4.66807278068436,3.49804942772198,2.02508257434472,2.29260225400618,2.61422948928774,2.31062545294757,3.23898697387313,3.08214167435087
Amacr,4.63452633650601,5.72846646720255,5.18009988620933,5.56716198618488,5.95062352745658,5.19109553782508,5.73766279652581,5.40575098315373,6.04906707129346,5.22841581961111,5.7935172591542,6.33803435024552,6.12501159451153,6.17246846780678,6.1555704597527,6.05111251421559,6.25085695340488,5.44836338219945,5.83039097665572,5.42134133677564,6.08209875168253,5.42891213934271,5.56700121251073,5.09339081863909,3.88099346704304,3.73090031458382,4.09316558224129,4.08714514567619,4.29152981732704,3.70689820651556,3.83098871390693,4.21666421672937,3.73273112194613,3.91138762974037,4.14469822095853,4.56236692910204,4.29578396844765,4.60400119923006,4.06170205231304,4.07473789599643
Amd1,7.74487238390117,6.99782563848669,6.97946687801479,7.64267338006272,7.30274059320262,8.01215495555021,7.5196235051517,8.2082627879097,6.9442339887317,7.38242042926221,7.10323186430152,7.5443697376734,7.63461583982784,7.3450693344692,7.92230100860306,7.48103690947094,7.92661138713615,7.74884906873804,7.6484235720108,7.55114374789984,7.97721782753941,8.16028159146843,7.5952726528502,8.01568147390931,7.30209060826049,7.37924790032261,7.89945365613076,7.53238335323693,7.53301390255735,6.71041902837538,7.48096853247402,7.81814135593769,6.98580903748867,7.77962796593792,8.09617763998718,7.91247344586642,8.10524995781888,8.37968084399118,7.60315503262334,7.81201371996558
Amfr,8.67701586654125,8.56307183584178,8.940550915398,8.890910609107,8.31880910688868,8.64299158007979,8.94867716598951,8.87795847624939,9.25622181095895,8.84837457648452,9.46623282816943,9.21986937525913,9.15592038872745,9.13813589322568,9.20437125277391,8.92561442743293,9.46432257705547,9.39339863176321,9.24355766047687,9.20659514945192,9.00966974982877,9.18978944854977,9.1287557979607,9.19792096243656,6.03665708121353,6.00193785169303,5.87983606735156,5.72962924678688,6.04644815717415,6.61530028544405,6.10019427140787,5.77999738690793,6.66969084501404,6.12377496183676,5.4532556364175,5.26224467263807,5.45519092929489,5.75068879465219,6.03375555390389,6.05710284271267
Amigo1,5.58997809879209,5.84631983274978,5.40671042442941,5.68985637150977,5.96991857599684,5.79961535495954,5.88542884273006,5.88559635888463,5.6531249083287,5.54317816325828,5.70037096292514,5.34475358470803,5.52874073864297,5.66761316996988,5.59373573473376,5.38029663358933,6.19496004314909,5.90965934625745,5.84312970177552,6.1272025607091,6.41719961105134,6.10223717981775,6.01786030893108,5.90311761575226,5.12471903281509,5.15988927843911,5.17294783882835,5.33367921922123,5.28697174981667,5.17006945530947,5.21949727286166,5.21329809887646,5.35551162476759,5.2289623676577,4.83891847660383,5.20201132424491,5.0289451747881,5.02702688905145,5.19976691809391,4.99721695572807
Ampd3,6.43143502208036,6.61737850442134,6.95766930648273,7.00717562375137,6.02402471982671,6.82854784413624,7.19176770924964,6.55950927019612,6.24594695925524,6.73610205665831,7.48404893455566,6.93698985842034,6.99160125734269,6.88519708833795,6.6675822574611,7.17710137169369,6.43705803900218,5.83093571843836,6.39116955310339,6.63930241581557,6.4269301615093,6.54714340288262,6.86852200126223,6.24442237456321,5.38161525097748,5.57010104021829,5.40638588218533,5.28500857584645,5.50168768576488,5.49365729494381,5.52444266593552,5.40436012213748,5.41254441600563,5.55382528747152,5.31237303946953,5.32383715056501,5.35984682916367,5.40678574438559,5.45976879007941,5.18621266962681
Amph,5.10607935911907,5.20766377776109,5.52652765154691,4.80929176381846,5.38436180817092,4.70865687145219,4.97915638702082,4.82819379657354,5.44000119247059,5.6500942875921,4.80468615586923,4.86422126363819,5.15091319915005,4.1118563075169,4.97452785793777,5.32873547714756,5.86207049398322,5.57898815109127,5.87826492970354,5.7830267645126,5.61443442965887,5.25656506323255,5.50496254980988,4.61132191213928,2.83869967900674,2.95169752143186,3.14459859893937,3.13444491754722,3.17771582230097,2.54896330318403,2.46890246063506,2.96185140023901,2.12498406438992,2.73185236530933,3.23313171591131,2.98795360390408,3.30552599709513,3.27801096738586,2.46605807749991,3.66217254696326
Anapc13,4.82530359170542,4.89773666779505,4.01176506261574,4.68864059397663,4.92594778727611,3.34446851457501,4.50246994211162,5.13385879862907,4.54322708727167,4.50179652427869,4.34505117560954,4.43790083289655,4.16567810678176,4.47553344963976,4.27660022591835,4.91436260420426,2.94545915215205,4.77324081086719,3.33318569496239,3.70920738018434,4.04145600828056,4.27210895415237,3.95847317392798,3.6703601019239,4.55587856777198,4.64211794885318,3.97606683582975,4.5933534644283,3.88313157110469,5.34439998935023,4.98704060487856,4.09090416557981,5.12468357954238,4.32193232518646,4.05105374888941,3.52239298624642,3.87033897165736,4.01541110675676,4.64571806501742,4.79427681631276
Anapc16,6.23313449809578,6.86101143910228,6.26218249334432,6.51009056759913,6.83988716234873,6.54706093354235,6.65369634699419,6.87355593992148,7.08376761241411,6.66323197574028,6.36345907763871,6.0760384058098,6.45830190389218,5.86485948145368,6.29226384246603,5.68450284629441,7.01911699225795,6.69498904076603,7.17242936390244,7.21589956427023,6.79293929032114,6.90857683171612,6.58860963210946,6.58687985864246,4.71567074023366,4.70111235174561,4.76915751247753,4.74499827204438,4.4891378950208,4.40130972647768,4.59627657229473,4.69019546397483,4.39222493861544,4.69620891623083,4.81537803735448,4.42858222487467,4.69666734431394,4.62451087559874,4.39601517022172,4.82304241268685
Anapc4,6.52965620796768,6.19957469613447,6.66477136760569,6.61679708333113,6.22674884480799,6.68251938098607,6.74697129593491,6.77733638689007,6.70376430546992,6.50713845999888,6.5172533421562,6.51387537797405,6.64048120137065,6.79415692174995,6.8719664392356,6.27343178259592,5.96085054346713,6.08797211868937,5.93705466392004,6.35139189211875,6.12304916377703,6.55528412342111,4.37483073285625,6.20449949972171,5.70270169123722,5.68415773797168,6.27283032261808,5.89896891029585,6.10632770937821,5.03432557691208,5.32914329152354,6.11551242224364,4.96099607672827,5.82393617270558,6.61342698773183,6.58536314506481,6.36280110131408,6.35096536083399,5.98438100578001,5.87678104531638
Anapc5,9.78629297869045,9.53362452886664,10.0117329881088,9.82658987519272,9.73543723018193,9.59276038757772,9.99269275646483,9.82955616632423,9.48543433789039,9.47935327297249,9.64127428327275,9.49227970898771,9.66381104228043,9.73608671225121,8.97600439152782,9.45828381798434,10.0401234987393,9.73759256627163,9.93750873742228,9.50853230034519,10.0899221612889,9.72373330493917,9.54063713109493,9.89855637055877,7.39409405006709,7.45725543394932,7.39388225092632,7.39923600935034,7.31192962554303,7.65393164658225,7.39822500831827,7.33171469214839,7.67685717320116,7.33001721112538,6.96322030427588,6.99810836572392,7.06047540988869,7.24286908871318,7.350028319132,7.34604966396269
Angpt2,4.35086666327411,4.85742161087485,5.15252932325598,4.83047083288991,4.3545767981375,4.38389626349746,4.85329505413897,2.83595014234994,3.36020007963382,4.52229007021354,3.15494011249988,3.39334897305384,3.0998142156427,5.40078252647261,3.29833933087109,4.97828855762755,3.61761164550838,3.06699351066322,3.66804066164961,3.44334018472886,3.32880416464322,3.07534909864182,4.059102643499,3.49968734348641,3.08592949606591,3.14533986544893,3.11109427637246,3.36934062854305,3.06679141340223,3.24374723612401,2.87355559578526,2.82196079610879,2.99008194700906,2.8906711648319,2.94167934332884,3.19990214089138,2.85363485275612,2.80329455430969,3.61316850507329,3.26097526968242
Ank2,1.99130199783772,2.11554385801509,1.94063738162911,2.16555686915793,2.47012293240547,2.24151258672113,1.84338604549829,1.8518379660517,1.91531382721025,2.33795777917011,2.14974037984763,2.66178040932145,1.88497428033839,2.57360941289864,1.88606576374388,1.37625133574861,2.50185678785035,1.86900255669227,2.50565726787989,2.72281465016281,2.43551094079903,2.01870365459787,3.05606007782645,2.73029130493844,6.06398317230463,6.22184922931058,6.17501400590115,5.47749613336036,6.15414481193296,6.25675534196924,6.17666059910758,6.14014354594197,6.18837036139314,6.21694747632497,5.48940571046201,5.39730320726617,5.83411978878225,5.78388772414153,6.0607313960654,6.20649178444818
Ank3,5.22512965504675,5.26756813552369,5.29303027603002,5.00058240057345,5.65076685539871,4.87590292163039,4.85373336964065,4.72488056202994,4.51112378888746,4.84001187546721,4.87890841455337,5.20538825378525,5.21590942475445,5.04583827020269,5.2280677004296,5.20087603074782,5.45273247478728,5.65542806894579,5.4812021307041,5.43415008323414,5.14078376250741,5.34106609326938,5.13934875621394,5.45304867122471,5.48296074231628,5.63205133853567,5.55572152943727,5.191980297169,5.78620304434714,6.06444976583595,5.54206774734089,5.68944195593092,6.0331160388006,5.75855007401237,5.29545602439776,5.72007074843616,5.20219998251944,5.3214286610257,5.55523155098538,5.21904979913126
Ankfy1,6.6581049689537,6.43763601964668,6.51425626796234,6.67107664676624,6.6607725123615,6.53843273798594,6.67721509382356,6.63824308081951,6.39987962853578,6.56787509713496,6.47613159072823,6.54106666793118,6.59712713177197,6.50874800973773,6.48361118618562,6.69149172082318,6.23844668212177,6.36400598632313,6.41036978524946,6.34550524734977,6.30487001714134,6.49369652063999,6.5101873615034,6.4229704266496,6.18370961634312,6.03097183779026,6.3296244302304,5.95168488604032,6.37842080093031,5.80911799323636,6.16873919893198,6.30932894171135,5.76297843878323,6.07016822197007,6.55634848128296,6.24875360093988,6.44675121400626,6.24898774461653,6.09744250341153,5.910678873476
Ankib1,6.42449214806456,6.73245909820928,6.79464423487074,6.48376360311597,6.95982941754844,6.69839028936555,6.77306645874947,6.61004376014484,6.66384129527383,6.77704065819723,6.64787786609589,6.62491338431454,6.78145307869577,6.77871051281864,6.89719044144099,6.30902070959281,6.83494190850118,6.74222286393993,6.71811779470388,6.84924874740881,6.43205518199507,6.56438785983505,6.70972374499513,6.73647572498994,4.81731173418145,4.8551615519453,5.32206565656427,4.80560405300289,5.30994072774889,4.49078457230087,4.93729075947332,5.23861111263378,4.33515459380061,5.04522723331774,5.65239329301647,5.73997822555224,5.56289968548951,5.42794236914656,4.7560368049839,4.73496488311616
