Gene,GSM107412,GSM107413,GSM107414,GSM107415,GSM107416,GSM107417,GSM107418,GSM107419,GSM107420,GSM107421,GSM107422,GSM107423,GSM107424,GSM107425,GSM107426,GSM107427,GSM107428,GSM107429,GSM107430,GSM107431,GSM107432,GSM107433,GSM107434,GSM107435,GSM3574340,GSM3574341,GSM3574342,GSM3574343,GSM3574344,GSM3574345,GSM3574346,GSM3574347,GSM3574348,GSM3574349,GSM3574350,GSM3574351,GSM3574352,GSM3574353,GSM3574354,GSM3574355
Acadsb,7.27277529127359,7.21200008382799,7.07730819824904,6.94748457481075,6.93677392787675,6.19890149440992,5.95771754452331,6.73698060360637,6.13428818296682,7.10069942259178,5.54074033174789,6.51140098793148,6.21801652823366,5.46482595617127,5.76719454023488,6.38736156148888,5.75207411392925,5.51805356425404,5.85991937526245,4.96893700222669,4.72038985565078,4.11298572969973,3.58415706125783,4.48059974556452,5.71500216749571,5.93048770169798,6.74193316489523,5.49331693770628,5.8966502662504,5.13034769599927,5.5284961804896,6.46670851859602,4.53447771507248,5.72605536425959,6.50852091463243,6.97212846335901,6.61450474904435,6.46486852654998,6.10564902182973,5.77933984947492
Acadvl,9.52088821408701,9.27696406409506,9.51819151411441,9.54393732571103,9.52297882265811,9.68357309342543,9.87131528050278,9.89079398751387,9.35237175901279,9.32918893156602,8.7537583267347,9.12982587995639,9.77284180301499,10.2118684351749,9.6631149220363,9.87870897923113,9.34934040681139,9.44378166527989,9.30854598700568,9.21079773612162,10.0571822854718,9.9026453514493,9.43574917307911,10.0276158521871,9.71453614332214,9.70576751853956,9.23132238230005,9.46943639648764,9.61756305032339,9.90964053088705,9.85655862561315,9.30246361082947,10.1539074688763,9.7939946348436,8.90520183998246,8.79673339830226,9.1645475440549,9.5270995179833,9.98798844338785,9.91561998687999
Acat1,9.38172151171813,9.34200609324792,8.83288621886493,9.25754012075617,9.20714640901874,9.24933823240584,9.48968260033689,9.19407997155765,9.22498334548558,9.37349699284688,9.22500066257857,9.21287087823202,9.11471937846166,9.47864339500919,9.42076393069741,9.62070656654557,9.35953755810091,9.49570633483113,9.22132382307388,9.39134765267852,9.43298676594163,9.42146897397073,8.7087188997821,9.64561409171677,9.43172215756409,9.3760981467585,9.27115764731198,9.36244218759306,9.20267106651727,9.24906209645096,9.24470525098522,9.26062518687711,9.33002091235011,9.31474029872694,9.00610242897089,9.06258396394213,9.23826347175727,9.40960310882459,9.71766677536901,9.42416808783825
Ace,5.5576971189529,4.86173584648958,4.59756579012368,4.9145072341174,4.9043894668962,4.51735456124827,3.86792592818646,5.43952321749767,4.97549259025995,4.55825677121557,4.70737516991989,4.954007857436,4.13286602087937,4.14575365973456,4.4619426701594,4.31614392156038,5.20114170334319,5.34514342347576,5.17048090151368,5.49471814838777,4.97142680241343,4.60386846935787,4.79364145753296,4.64500627797145,5.25324200525219,5.10179016162511,4.5231343734837,4.66173788175859,4.89432336459277,5.44975433152694,5.10272900529218,4.52893861773094,5.6857892006138,4.82776221964757,4.07844911488142,3.98427956760394,4.06990116220378,4.50415194050888,5.04893973885527,4.90454762659804
Ache,3.09117401074999,3.53204480503687,2.90866121121564,3.11662946734551,3.79207315933625,3.21168020100181,3.42355728554284,2.83114803727697,3.8364575470067,3.45890811314088,3.45733486917591,3.2643749433701,3.51528417902047,4.0181580081177,3.72705566114314,3.2828558554363,3.70244082134749,4.12556297033052,3.9743725590287,4.10750527583965,3.84528313198743,3.82961618698836,4.36858699123381,4.18020714785382,3.04046179338289,3.19167732791228,3.57939360358519,3.03090960248236,3.37252981018265,3.87718470617134,3.07339381563632,3.28730113914775,3.96967323159338,3.23555125612268,4.18911310343535,3.79838428788595,3.80289132071106,3.78861897715086,3.83083504687333,4.58648147671957
Ackr3,7.06650187037871,6.87428877331201,6.9219024139791,6.46277802816747,7.31510387547171,6.57575601308542,6.75925241579288,6.43486944786417,7.05162567927437,6.80862680381819,7.45662638380037,7.86795064969245,7.14147385455397,7.45664722286127,6.6946277612723,7.18484654849631,6.98947127384141,7.08756367370673,7.23328110884858,7.15700008235005,6.26816571352133,6.42170012241949,6.52985652302834,6.75023765167696,7.20503895339015,7.10111787753343,6.63061403214378,7.2367829103051,6.92250070983638,7.47383343215708,7.08583054446283,6.84905274844811,7.27002945890729,6.83943113650235,6.69231477633521,6.95379937617375,6.85399061002995,6.50949363141326,6.4715341186799,6.90256270992429
Acly,5.44680725355896,5.9734583898898,6.04519378748208,6.05451438444094,6.16852709356537,6.18010360741156,6.47159278985275,6.14410307582637,5.16516013209015,6.08400318427693,6.46938515694012,6.12812641272305,5.8661504238298,5.37581493154424,6.16194441459484,6.16164221672327,5.96239178607125,5.8307011433616,5.90379806678452,6.01623704338563,5.69478947132164,5.87529759172413,6.28689651309339,6.11860101008971,6.08303036652459,5.93336815281292,5.76370483203888,5.96290851058101,6.08102309493486,6.48297491531825,5.95618512852055,6.04853443701264,6.25906578479001,6.01568964645752,5.67034234563644,5.77725333438519,5.68727424403143,5.73220142451721,5.79835876133616,6.329776866825
Aco1,7.13288513758779,6.8908859554761,6.98491917945354,7.0795629100204,6.89781978735424,7.1237842989479,6.82635553518696,7.25916357335841,6.96002270825605,7.12199803692595,6.9037576241592,6.88718535606303,6.77681955604262,6.67474893072986,6.75852475813971,7.00462537133255,6.99984362902389,7.11134482204191,7.10326199208444,7.06246266225053,7.10428532412287,6.47107055689325,6.69418850462024,6.67718190643336,6.65723609535845,6.85046990113493,6.93929796553734,6.75938589426756,6.94984628386344,7.1188001125565,6.9464759522592,7.04717607688342,7.20765474514132,7.02924216916617,6.68215147527744,6.73822977669024,6.91318794775983,6.88194589345652,7.02405122912417,7.00078363407522
Acot2,8.21689049304918,8.06951013745782,7.668292765216,7.92383494297857,9.36142599334677,8.74442283057246,8.91476023086478,8.28398002405348,7.19130027271194,7.61750202448455,6.78225240711604,7.18395105774462,8.80148552786413,8.62064516814904,8.30271890728173,9.17344423005967,7.32596897784452,7.79860389237597,7.58850099431808,7.56687041975336,9.5120581912747,9.31960856896622,9.23863846352228,9.78345482790829,7.2269333908714,7.09991610903936,7.39587900122074,7.38303340521889,8.52112001539736,8.02275562158429,8.03717152690399,8.07906452191314,8.64145612120591,8.305336074739,8.79730979292116,9.07679454861711,9.13049674010725,9.35020992675037,9.01045208997662,8.91370712258772
Acot7,5.39109207087667,5.87800136316002,5.40296235221911,5.43185596848329,6.41159708926255,5.94246570535002,6.30560945782118,5.73493505454224,6.09878939709683,5.75695043500967,5.79192981873003,5.55018362936139,6.4791477566061,6.61176574856976,6.57287295824801,6.5378436172812,6.05171243958406,5.92915588177017,5.92730083939086,6.07148023288748,7.21362248840719,6.94178878980507,6.79388421084431,7.07127959145175,6.01869757695062,5.9809870184703,5.06483538672837,5.79168651092663,6.10902899728196,7.08922396692771,6.29023096415316,5.66623621704375,7.65543208965101,6.0787699601724,5.54666219891257,5.62290982195568,5.92781545795484,6.02405010002055,6.80311234893483,6.66073064146789
Acox1,8.77692805813114,8.72107366912727,8.67530371708873,8.64417671621325,8.64684861257169,8.90402441538105,8.50775602955226,8.71432224869593,8.40625148446685,9.03738820960714,8.72745377202319,8.94562978694509,8.88956295050347,8.78053886625977,8.79310010801531,8.98894787074783,8.54104499955234,8.83636191811671,8.75238432780895,8.86927181452815,8.82691753798474,8.81699427580405,8.63242352443397,8.85001817838381,8.54506539344697,8.56836338515069,8.78972475173401,8.55128911064251,8.85236129825902,8.65464143268244,8.61669647687085,8.77011261619692,8.66543079660397,8.8595882849069,8.85603285505213,9.01130737730384,8.88548939150469,8.95883269084808,8.9979767749498,8.61197401203927
Acox3,2.6435193098258,2.60177484268086,2.3492384263103,3.52249744159072,3.40366534911919,3.39435076733877,3.8701482634939,2.68037977803435,3.16420904907484,4.20443352791323,2.63451074909172,2.28742215294167,2.80765764377774,2.83609754370898,3.05203471466586,3.91152261938497,2.12820748477008,3.2921086935165,3.11984292234169,3.21012370667268,2.56084817130428,2.8824199528663,3.28603622111107,2.92316030482466,2.95516620896675,2.89863429737499,2.9714700709817,2.72492600400088,2.93191212357822,3.88230550489067,2.99860475374161,3.02794100159946,3.91153497533124,3.04373783656096,2.68705339386874,2.79596273309336,3.01124712970506,2.83777626167065,3.45264760843787,2.91186790767674
Acp2,5.01362948000544,5.55516526024829,5.14130441208081,5.20956623980632,5.41734142996789,5.04252319192378,5.2323802190651,5.10498542067699,5.47602775817404,5.40699287510911,5.53689105011781,5.49162307375641,5.36930134667805,5.45086818082889,5.31628620957297,5.5946740165309,5.19528006887485,4.94025952513533,5.14260607775857,5.69478713977905,5.4582879013922,5.65162818994043,5.66013984267634,5.54381931215807,5.47830068027207,5.2583272793008,5.29488204417931,5.24447195409051,5.23525017021782,5.57371922877853,5.79295921104796,5.41490104281718,5.50199746062098,5.14663844464169,5.49708564762145,5.25413019398563,5.23265605029124,5.10544631946427,5.23238019385492,5.23150916203891
Acsl1,9.5299052483663,9.58523681801386,9.99995965310773,9.69381291430128,9.60403010036679,10.0128842882285,9.77993980610935,9.72152500807479,9.6707813581083,9.52381069398442,9.94095021913697,9.70250216473132,9.86525167192486,9.72725190468605,10.2549791845921,9.67922851078005,9.67261671792462,9.87613607704473,9.77264716589919,9.84082615827526,9.85551556778223,9.88778466086665,9.52997065368581,9.88903861071871,9.61354967903926,9.59418406024625,9.90373062745923,9.65203035249439,9.9628054993494,9.39156950550483,9.72819070456264,9.88660242139498,9.51885267238937,9.87981164401424,9.92020775513517,10.068290698932,10.0368291544819,10.0416311197654,9.65465126476719,9.78547752484554
Acsl3,5.16270020534781,5.16584558805787,5.03721387785837,5.01131210005608,5.41706608332886,5.11528817294771,4.73962264188814,5.28427088341458,4.39612911507857,4.23982208332947,5.02857819490897,4.70031046427397,4.76673205864842,4.38013839364355,4.62241382129698,4.25039613063083,4.85016187849685,4.56829748602715,3.8505008953646,4.38694406591764,4.08540456901226,4.51723461797093,4.90288126448673,4.68214362145451,4.86290396637938,4.63471928439155,5.07907977881405,5.0279165438048,4.73834723136002,3.7781963046184,4.49137005799979,4.76293449270947,3.75209135418213,4.4670054746888,5.38033718602504,5.51342101200899,5.11756784174138,5.15328443987725,4.51086128439716,4.4340152115396
Acsl4,4.86739515328899,4.76434442195532,4.92710296510033,4.96733993657686,5.19810610048431,5.09326135245134,4.96434002577421,5.11534721813483,4.40359363697877,4.79998364240088,5.52186829268391,5.37041101338879,4.75989031184191,4.57125586199181,5.00194632733246,5.17915151493014,4.03274459441972,4.90391006477595,4.50907534538224,4.27709763255305,4.69048489886565,4.70078229197104,5.14802698229342,5.07727453165173,4.61779820257086,4.61812492438185,5.22982449686247,4.82971224435009,4.98636286358497,4.09976816412513,4.2651070520014,5.09212011805874,3.96639766456338,4.80762019405762,5.50200729966929,5.76704171752898,5.55950524481407,5.44763557359844,4.75849641798726,4.59415120830859
Acsl5,6.22476049019528,6.41956499034855,6.14982243646413,5.78959718123409,6.03457193926942,6.26766354336097,5.86296314725406,5.87513715592107,6.10856094717436,6.06985632895523,6.28092114294294,5.96896625204655,5.58472658380069,6.0640400289916,6.02520996349408,5.90097578568832,5.81858159386203,5.88293731660955,5.84868783036252,5.87333128879071,5.49907564709221,5.76413423118672,6.28095789172969,5.80835444285143,6.22695814597137,5.99391477166971,6.03362135462985,6.2893068692047,6.04801082140663,5.62026278544934,6.10728371107659,6.19076083706526,5.69666235885758,6.12145576288482,5.89396185012663,5.64393046133141,5.88616618373449,5.97016414895112,6.08898306122813,5.76522498064576
Acsl6,5.14840660990688,5.69732894096218,5.35050803843603,5.58189342818874,4.97414663598616,4.8251336025956,5.00253809381475,5.30879603338454,6.06079173637758,6.18596225193577,5.92403878000886,5.9097924632905,4.46829201992161,5.12641902163692,3.45704875900518,4.43511052573896,6.22378127750293,5.84191170041868,5.61235966721295,5.85685539130819,3.51763017422957,3.87086511663199,3.03172023888961,4.61883238597085,5.41880308240979,5.16640744440156,6.01284228739005,5.51674699700379,5.02869465511585,4.90607914023777,4.8281778158324,5.62656242802278,4.60889838102796,5.00310925986882,5.22427460137156,5.40712001042859,4.96770117032696,4.73707476635491,4.8538761333343,4.5040554684561
Acta1,9.61034446594476,9.50026528519717,9.9185264635289,10.1999830792344,8.5980874456893,8.68927758814069,7.98662385267312,9.14004526986679,9.80293851600053,9.96242936259153,9.69309334139814,9.19073586707199,10.0523233454777,8.66942839049303,9.5578449293761,8.6071231642277,8.69077961949887,8.21868552035585,9.05535646065182,10.0583748745412,5.39926843161922,7.25483124826445,9.050202498354,7.17676855578478,10.2824401503745,10.0202817852749,8.36502570293639,9.0556365964659,9.36200005783847,11.4036692479462,9.5429986366153,8.75596892267905,11.0209924935695,8.9687381378573,7.02595209718331,7.6871287687316,6.47859269403553,7.37527144645241,8.89537160868229,8.57207629438113
Acta2,8.50899516889939,8.85776118082326,8.9020141180177,8.79927093398624,8.61494544475645,8.87164101001286,8.53204477541339,8.57475794445793,9.24287964742829,8.84355035765017,9.56664292024839,9.22753134408716,9.0350269803866,9.2416906852355,10.260195422323,9.04691388333233,8.96906126614116,9.61212720107382,8.85763235661349,9.47838443282137,9.24414539579211,8.82632785890216,8.78241481678753,9.24848392760593,9.49943684209035,9.49464156133895,8.36698273390485,9.02796309445774,8.97383811004339,10.1101772401066,9.4454758989235,8.87618149207694,10.1280734929091,9.26393924102237,8.22096801049279,8.21628621288509,7.9998444136204,8.42334495991695,9.01087031823625,8.9858517010783
