Gene,GSM5283787,GSM5283788,GSM5283789,GSM5283790,GSM5283791,GSM5283792,GSM5283793,GSM5283794,GSM5283795,GSM5283796,GSM5283797,GSM5283798,GSM5283799,GSM5283800,GSM2114177,GSM2114178,GSM2114179,GSM2114180,GSM2114181,GSM2114182,GSM2114183,GSM2114184,GSM2114185,GSM2114186
Arc,7.5094114024959,7.74695724870134,7.95080487637409,7.08533673862111,7.31040544143519,7.46670131703056,5.29269601748521,5.58224879766992,6.39541127392032,6.04083154267862,6.67577163009332,7.6442161215733,7.0299875998475,7.65049344222023,6.69656596322147,6.00289642620008,6.99602401199839,6.32775522293719,6.69329381973223,6.52797511153005,6.38029342232613,6.76916082951979,7.13572217252391,7.44864880770894
Arel1,7.30591971243221,7.40652280942185,7.32354133126349,7.36837829627445,7.71582390958659,7.37433004253885,6.3250583644934,7.30713306541189,6.91688491120274,7.0915906842956,7.56821734965147,7.12750107946703,7.56455289901312,7.46050366015217,8.01297218901687,8.02153336147817,7.83663147815385,7.82995689609585,7.84042983684539,7.92137451502257,8.00875210655371,7.89267250722395,7.87670351221891,7.77569325270685
Arf2,4.82721754879979,4.6242277684195,4.80512054395895,4.85384967680448,4.95243257704948,4.55820299946051,5.41570282032427,5.65951231115719,5.31305538607009,5.05760204426766,4.97955753212479,4.9047606304551,5.19971713022468,4.97986306731141,5.22796136152227,5.44564511421367,5.12800966560409,5.21360544977439,4.91716539931934,5.169101105497,5.25436340790157,5.09632922218881,5.24082448879919,5.14880161077683
Arf4,7.66966546636531,7.63602129206975,6.62336350171327,6.68558613111186,6.85306845348123,6.62068009245313,7.36281833641722,7.9458407216838,8.22229618979745,8.16172361629166,6.70889856859756,6.59007474020512,7.0858134925799,6.77858338982499,6.97925921086396,7.17375816554601,6.924851532455,7.09136787400094,6.83785502226891,7.02905793773725,6.97436525496262,7.02055405473427,6.96345120957895,6.92235962885506
Arf5,8.47917081925523,8.24142177469511,7.92187743126495,8.00706809943669,7.75822168706974,7.88597903470557,8.06877233308083,8.32271141063363,8.33000505421333,8.31891037458291,7.76006696893237,7.94776885640319,7.90888086330465,7.77276738710315,8.34232202858177,8.0733796160241,8.37863324498834,8.33325826434143,8.26641105403273,8.15851455496096,8.32150844729973,8.40864066906122,8.44243452903207,8.45401481904129
Arfgap1,6.11964498671752,5.84600184035864,6.94241455845758,6.8402161478351,6.62239479359162,6.79694449747086,6.8116383347766,6.41527389011595,6.03452935633081,6.05022783038126,6.79471833212425,6.89602194263837,6.70643939790038,6.62897623004827,6.57456126400586,6.43913604233211,6.49499016800077,6.49096403305305,6.53261752197197,6.4060113482958,6.39471513640829,6.52835747405312,6.60975341170693,6.5127467379934
Arfgap2,6.74785966980574,6.17499774669111,7.12028418619607,7.08305788997605,6.78690238046395,7.13480084188928,7.13568902256681,6.963312962952,6.66750787966115,6.33027066996214,6.95056609562574,7.14616513048971,6.95133433998612,6.99931648720098,6.58086048592112,6.77044650299254,6.68543110168363,6.76052108041707,6.65976773956585,6.66861855518739,6.70686868452393,6.73052979621719,6.69782204011292,6.58175437811332
Arfgap3,5.07225757371265,4.81557443605297,4.90234861541837,4.7618667830173,4.77501517998506,4.76177943878314,5.41998405523431,5.45639057184279,5.39471071480698,5.34782215962523,5.03633975453894,4.79623030765527,5.02165552499891,5.02259427721564,4.13160919144287,4.28459354757457,3.94846887286489,4.20757505843354,4.3621924972254,4.18557204587137,4.11329456568302,4.08607255144784,4.1436189070072,4.14072836705307
Arfgef1,7.03549703985449,7.98314688118242,7.47093098568006,7.4336271821034,7.47820017001704,7.29723406124929,6.97403432896217,7.03379498424709,6.90896618452948,7.51749207899558,7.18365879004864,7.11224798695222,7.3071174611215,7.17438539295155,6.09025652525198,6.2351295178302,6.02309958607416,5.96830581713273,6.16197946573775,6.2216825255596,5.92803401739978,5.9943351526767,5.93718145223478,5.74272055967594
Arfgef2,5.9932606891778,6.13639057324885,6.47826451577977,6.47230100585235,6.47661825378941,6.19159003897242,5.80097827243189,6.12467600370276,5.31904368090344,5.5368157108969,6.49133274304914,6.05548916943599,6.45386326880809,6.21791829120837,6.26472622339871,6.30589581332196,6.252185385623,6.25461858554121,6.08383252753181,6.18181216864209,6.30375797204082,6.29797518938818,6.0305890679951,5.87429274948334
Arfip1,3.98427301998808,3.80289056184097,3.71633507896716,3.78351975125261,3.91604254523777,3.63151145431758,4.00410058250777,4.01205686714972,4.22492406231164,4.51206433523726,3.90746577803099,3.59681655879214,3.67222590934166,3.84974848585968,2.22305699174817,2.61195711478937,2.47601828513827,2.64594849453131,2.71872150798523,3.00452010769682,2.5581199237589,2.51550322645501,2.57165427343673,2.68384741361642
Arfip2,7.17639613313468,6.743161271982,7.2065768810167,7.10268934286017,6.93681878055896,7.1572822690709,7.41683441279546,7.12035500179731,7.03376577323476,6.79870704236099,7.11858452452693,7.4064893850052,7.18551278564679,7.08312634479999,7.00759197362086,6.85220632859975,6.94469089289557,6.82412243017964,6.90335892366546,6.789076888351,6.9290818306971,7.02708932651562,6.97565247582459,6.96391138953134
Arfrp1,4.89093114712039,4.69086995026851,4.85649600800821,4.86803759118191,4.79842272536052,4.5502304758927,5.09268236761275,4.80458920170169,4.86378308844692,4.69989242547083,4.78202939544315,4.61020718192016,4.85439330039556,4.5444118824062,5.14819877181306,5.25485438982429,5.10672877149195,5.37095030048035,5.37159175541572,5.16118572425649,5.15135693963292,5.22063963230729,5.22182823994993,5.24698313969074
Arg1,3.98427301998808,4.59288737488737,3.23294954773899,3.39992974822563,3.06655677560826,3.21374520475992,3.82843431287704,4.64488039691383,4.19484521288114,4.28018580415747,3.46573128862819,3.67007474384336,3.77573541712836,3.42618118529184,2.44186353276443,4.17302269875569,3.78965937233974,4.1466858512006,4.17385321331004,3.38585390718643,3.64671948574526,3.98227823514877,3.44509520024529,3.14827720498436
Arglu1,7.33082991630519,7.63448297058525,7.96167406257127,7.85019281089309,7.45996728069395,7.728860310259,8.19903962740118,7.58677922192644,7.56025858998607,7.6600938841717,7.88174823899595,7.88675569977027,7.48230594558067,7.53667914257726,5.18450071999794,5.58778009366817,5.438996386742,5.23130843270005,6.18711526568653,5.3236553867666,5.15135693963292,5.43019575151799,5.430051130094,5.60828089321728
Arhgap1,7.38438524040413,6.97901595394196,7.3172078370461,7.41442091328743,7.14873933353559,7.38781370401607,7.4817570550317,7.33313184342776,7.43443116890167,6.94124978595194,7.24441856506276,7.37640429204588,7.20766279074134,7.23681285367475,6.58086048592112,6.26112832154732,6.39068797073655,6.44365721184517,6.24942949535452,6.27277675750323,6.47930997907787,6.45701066936198,6.42634362539564,6.27367223264058
Arhgap10,4.14968439783036,4.69677841801498,4.57910056854905,4.69579108356526,4.13147755103888,4.27830890882669,3.74898620738773,4.19619311303775,4.01471206337364,3.87220510705129,4.46793809539177,4.61433769433547,4.43945480435527,4.5444118824062,3.98731995767894,4.74098067838297,4.60226112088935,4.42828609388679,4.8833893169086,4.06631601410228,4.20966419215481,4.71613162310144,4.55702340804438,4.19665510092321
Arhgap11a,2.79036014002561,2.89493320199673,3.22093670985241,2.91739989568316,2.80119753857478,2.89916163659897,4.23059136149968,3.36818815346477,4.47781716891458,4.39894115206135,3.26653377483531,3.28067537063021,3.00124800296207,3.63153566925437,1.55142103855636,2.55375220557916,2.39807836908477,2.04303664239627,1.97309425747834,2.68934647815574,1.75646457906025,1.88265593229348,2.38909575346758,2.53270315606991
Arhgap12,6.30530158639678,6.79640978491799,6.87789329877677,6.61793503373698,6.40217824418007,6.48820396346735,6.17101992547049,6.09304676623121,6.5228098541092,7.29102315872508,6.79985221801857,6.47326668675296,6.5843357262334,6.53174131158253,4.48055314807962,4.77109442106257,5.0117927436043,4.59253040944313,4.68592961603941,5.65768523315437,5.43864698789113,4.54048812687448,4.28105328731588,4.79437205366776
Arhgap15,2.28307598237453,2.10811068058198,1.89169438964526,2.09367326258183,2.0986522998985,1.72479983374919,1.66409687688957,2.67179384759388,2.56363161315583,1.99865399256054,2.69087267554975,2.42665916162241,2.65264641300343,2.74454876768506,2.17944609703208,2.00659519347932,2.08642140595218,2.14618009610274,2.07236509308968,2.22603292534038,2.01301808718897,1.60053286127276,2.15737031552094,2.262677427031
Arhgap17,5.15243647884671,4.69086995026851,5.08243548235527,4.95700648747157,4.67015903781702,4.96734736450768,5.6954465265864,5.92936858679494,5.96239565548561,5.87624570882504,5.49965166681596,5.63323251855808,5.46077242157827,5.60008175035205,3.19959262656625,3.43119217528719,3.92086448795537,3.45852684770743,3.58932267118949,3.93010919303484,3.66723014049822,3.52127617651326,3.82188093949821,3.51380101400179
Arhgap20,6.57825105698921,7.40381635903888,6.69784333642485,6.67452895855561,6.63173298584666,6.44478485557476,6.0954117129342,6.02978598446134,5.60700713085379,6.03965269201768,6.72733827489035,6.5191493391968,6.60907177340833,6.60105165921282,5.68312938425138,6.33210433414462,6.0328032031787,6.03029470946568,6.42168684402763,6.04512941196758,6.10635149669714,6.07223624734085,5.89839843634952,5.6065615418106
Arhgap21,9.53396218065735,9.91238889269048,10.2572497350809,10.1639708703208,9.86245710403387,10.0988352810799,9.7412398370174,9.63967571072723,9.47524814368565,9.64922269390696,9.9198883225325,9.84975303594901,9.71920584699772,9.6842773577872,8.78890180960134,8.73607005893318,8.75347734445787,8.56498992384034,8.76171042490248,8.79316152977763,8.75206314227293,8.70065781834084,8.58012101090859,8.4537757680248
Arhgap22,3.41078101554761,2.95532731964249,3.15932467966909,3.10877826295558,3.16245518813021,3.38488362133712,4.53687270427603,4.14138335872188,4.30354002111133,4.02774550043404,3.54614037382149,3.91074368363271,3.91261425617112,3.93573327673508,3.52115570475015,3.21036072482248,3.51291505352905,3.59240665838141,3.73279077079199,3.32102176872989,3.53955000872656,3.66229186534863,3.5790785411611,3.84072135605956
Arhgap25,5.17052070288595,5.0847731005304,4.51659417279293,4.62654323897266,4.53336075851458,4.43805314853379,5.86203938491258,5.60557618180596,5.96239565548561,5.67685178183481,5.63908764355694,5.43732052041044,5.40132049624704,5.72090733096825,4.18771576324377,3.84927217731009,4.34101509929186,3.82782198081338,4.00822119327198,4.26650273701511,4.21895634793385,4.02933321428713,4.30703614845703,4.39295681935915
Arhgap26,4.3167458040706,4.907606036088,3.73334851046455,4.12220297616167,4.64455569590436,4.05424051705724,4.41776495862701,4.76110431076454,3.90751625142223,4.17674178051747,3.86106607822661,3.40985941420107,4.4236052288314,4.0937051729714,4.61348914187017,3.92775449848824,3.65372650472842,3.76438715132275,4.15132425162703,4.42032682052742,3.94990743956516,3.63212462909013,3.96583698022682,3.73766803547972
Arhgap27,3.77056169431679,3.13142879066853,3.75016364200434,3.62546803573374,3.31863171033389,3.63904836596172,4.38310005721973,3.97671121848777,4.16412587003673,4.08372245718954,4.47822206990843,4.42038259894153,4.11861047907824,4.69642733026581,3.37415880797957,2.75658327227931,3.46593575765751,3.09587917166248,2.91871302585606,3.49063555565006,3.61187344925784,3.21021152364725,3.42625241328548,3.28355057008137
Arhgap29,4.56349404429027,3.85665868510912,4.21127333344664,3.99868443099832,3.85356379055916,3.94294657272886,4.81236138315519,4.66167073795171,4.29950742440814,4.84731673394066,3.72086651174513,3.63797389327823,3.49397734824195,3.7916373138251,2.77054132459157,2.5136020054306,2.39807836908477,2.57377424750988,2.07236509308968,2.73271922418379,2.38731600317933,2.46505416740551,2.24599966807187,2.65751837708085
Arhgap30,2.93036155875917,2.30662071436709,2.35445525378798,2.47361958392101,2.22248369062226,2.8480502206353,4.62851225349869,5.25167825984364,5.01898925791676,5.17176787350973,3.77191880077989,3.59681655879214,3.58228791744094,4.15132250590072,2.28609691749808,2.14444178589774,2.41796163468793,2.37576112386671,1.86648457540067,2.71840603739196,2.5285312063858,2.11853011929855,2.55440352529672,2.44305916357129
Arhgap31,5.20100440074194,4.41077194760674,4.51659417279293,4.52722883006294,4.53734120472068,4.48481274440225,5.5892052865066,5.75778889878299,5.00914581516419,5.41663990315988,4.56279687051072,4.30756776930403,4.40354521324309,4.88423954168571,4.13160919144287,4.10033397737229,4.16395127267421,3.81222284046353,3.94413490809605,4.70436006868739,4.44166630983067,4.02933321428713,4.04825134506838,3.94780675881487
Arhgap35,7.98750597833574,8.20172040076206,7.79493746061034,7.70510883269215,8.18631551233043,7.63303823850938,7.05540572094965,7.64281952993398,7.46760577940508,7.99627239650713,7.9804581981994,7.67815431944626,8.06070248372343,7.81875400594057,7.20401511367391,7.37344408690525,6.78256829403857,6.85490164789647,6.81653604758659,7.21194825860247,7.0966048884296,6.8943812486633,6.94453985743354,6.55704091342196
Arhgap39,7.38438524040413,7.6596578790065,7.88428795271813,7.83988217458517,7.81547824512916,7.64291196400506,6.73381514973366,7.0932786153098,6.98751681565856,6.95757064323592,7.91761336786723,7.73616424347539,7.72429944385895,7.61835027036472,7.93439083469499,7.8145572184089,7.75251345933707,7.70671162548169,7.98678187396044,7.88138282949304,7.99833432588194,8.0399640394022,7.8245915892142,7.71873622853923
Arhgap5,6.30413193703415,6.78397475996275,5.4726989726536,5.09910562482786,6.22965156521325,5.26639243777962,5.16843006027361,5.81769471755851,5.32698960414315,5.99655948982221,5.25246825616742,4.95773652246695,5.56197671645387,5.4578619932445,5.10514437585062,5.23955101896491,4.90313013325547,4.95411300951526,5.23363856069163,5.57668902932229,4.92877036602835,4.96028890323083,5.14612032635666,4.92703625202744
Arhgap9,2.57450727996221,1.87786104422692,3.42320484163246,3.10877826295558,2.3181300805924,3.03104170259597,3.7215005752437,4.08025177936873,4.3393349628766,3.92423443849483,4.4833366969177,4.45764222249418,4.01135465355338,4.6205675732293,1.93911075503972,1.60947417064271,2.73569967166749,1.81158510064763,1.92077394876833,2.76092650552221,2.77523100057827,1.85680046179716,2.48326070658334,2.93467071616288
Arhgdia,9.21645327707061,8.494087953208,8.50952796160217,8.75803016996987,8.81528446577038,8.75923870744224,9.59484473253761,9.50698899968397,9.80089717341237,9.37673377735388,8.91629676012798,8.93981332963071,9.09595838546156,9.01211329920532,9.90817308426065,9.6417408378656,9.77531102121444,9.76561617579767,9.74298043417222,9.59352150812525,9.90574827950039,9.92044582294604,10.0102734871159,10.074923411511
Arhgdib,5.17564625943317,4.36697856171691,4.19907787147726,4.60128698024288,4.25747101390372,4.29748646156529,6.69017214588963,6.75873182793799,7.21489062780552,6.23151403820018,5.58539522699422,5.39232720152038,5.26343262560458,5.75509729721945,4.4579162914586,4.50026462997915,4.78943270607074,4.45866263182094,4.11685710843956,4.96297227297002,4.75761313928196,4.39537139244765,4.84642619136664,5.05861793245737
Arhgef1,7.03971968358072,6.684159001833,8.08939914329747,7.97137149126807,7.32659652877269,8.17069661956476,8.00999171642307,7.2096461131222,7.29960337797065,6.73604298314462,7.8289861952988,8.12974715891626,7.56906259234847,7.96504900930948,5.6889728874785,5.49802969704385,6.03923621052194,5.42835542566544,5.87970296525492,5.93956956236614,5.80694141510476,5.73346322383123,5.83730489019431,5.73329723088822
Arhgef11,7.18912432946809,7.16525650127069,7.71100274601735,7.60330423983446,7.54397380453009,7.57331706189458,7.17801181557654,6.90868177535846,6.75845179544423,6.90804350259047,7.40396548723699,7.47850038331835,7.42474853835878,7.32139171273371,6.90086662788814,6.58793775586685,6.79497611016726,6.59262321577376,6.65976773956585,6.7701198136568,6.79959002104606,6.77951948177069,6.72794746877821,6.67329907984709
Arhgef12,6.82001187272448,7.14487114987555,6.98476773581038,6.8958048672673,7.00163860398881,6.82695106199751,6.93492976178124,7.06358015997202,6.38688445061015,6.93174923220998,7.18051321696232,6.60779237251352,6.85933459759719,6.83081428223598,6.57350871446725,6.76297342654088,6.52738410066211,6.61527243656387,6.62135168402393,6.82291879017832,6.66753569094198,6.48259671095656,6.47872079428447,6.13265330672796
Arhgef15,3.58269227694448,3.09609909931005,4.03724144176054,3.90546429834537,3.10996706868406,3.74761765105966,4.33856375513004,3.70699734827291,3.93377084506672,3.32467248180347,3.41310026720365,3.510802621832,2.94684149120611,3.41766809850348,2.61554226376377,1.88597273076721,1.90106833713323,1.74741610326798,2.25250102905734,1.88524228400956,2.35396511164068,1.7484796813964,2.20236548273399,2.44305916357129
Arhgef18,6.51293013729529,6.19078405289346,6.11914937104207,6.01435272424701,6.20233511078412,6.22076412037276,6.21603111950204,6.25762634400322,6.32077708203165,6.31476095395686,6.07991790186389,6.30969214184643,6.44211088914932,6.23255307679944,6.53509623813431,6.33066072884414,6.35116168190461,6.39736244111445,6.57766670407575,6.49896056790765,6.57468190952701,6.52425686700261,6.44752322106569,6.49705601314137
Arhgef19,3.72932772064896,2.5348543453748,3.47469953019229,3.59166832731507,3.12061857458032,3.6834612318779,4.14006726345164,3.07420464176323,3.45718054056279,3.00528775654756,3.39149821524841,3.82779849360787,3.55344754649279,3.72419942567114,3.51239439906772,3.0228550150213,3.51291505352905,3.49806255190262,3.09432617348768,3.47369194402037,3.55430765750502,3.25048477832504,3.22290847576106,3.46908412485157
Arhgef2,7.87542335624628,7.91635423651375,8.58146550651041,8.43340584194864,8.2706258548848,8.46963207329163,7.66200024521921,7.60389345680734,7.54202728992077,7.53892603348083,8.498386306496,8.49041009337849,8.25598307679532,8.41097662161743,7.79188406567676,7.83506590677313,7.77340442743772,7.74418669734104,7.88207201999478,7.70840803465982,7.82775655144353,7.82760745220327,7.84867324781358,7.69263678078279
Arhgef25,8.00488830787001,7.76780555570413,8.68893434121971,8.63897222317287,8.41525924027326,8.5666837156967,7.32450890255086,7.3453082071319,7.62614166248728,7.30138875702498,8.55048632163605,8.56859329748105,8.58092311043948,8.37432680270097,9.25241897889022,8.97427076773063,8.98831937938479,8.987572186958,9.03561994431311,8.89331885735145,8.9261489124291,9.10244502445641,9.30637811112442,9.25538915931031
Arhgef28,6.33995725372095,5.81916893912681,6.67380872949765,6.48501468058228,6.54937735966514,6.45229099142938,5.6989740613773,5.94773906485046,6.13525673166998,6.40358098498695,6.34166512884173,6.47099074310963,6.35496149146891,6.26376149597373,5.91020762235336,5.42143687880773,5.96853067976694,5.65950174340752,5.38613628450057,5.98511796255637,5.91665758290452,5.66434321621457,5.56106291725465,5.6065615418106
Arhgef3,7.04742924261243,7.11705113898426,7.21568580828229,6.64496538729584,6.96146875773932,6.54547274011295,5.57966945288668,6.46394831096699,6.66985276169217,6.62094871064567,6.90840841226135,6.69325662453648,7.0055748227974,6.52184603063349,6.77374554784873,6.59035257243488,6.39696297188859,6.5055864021359,6.57131659224988,6.8035568060866,6.71263611084257,6.65189931403978,6.23117869798143,6.69125553591513
Arhgef37,3.99010345563683,3.74133494207156,5.1377931939615,4.75806263087389,4.46813310635807,4.36721392138102,3.83486165286617,3.47337283624159,3.57529607822353,3.79606007523613,4.79030714684592,4.71393448324473,4.43945480435527,4.73119539578727,3.54712483712716,3.45258650209921,3.54038542859013,3.21929020937251,3.67078136362065,4.27630716752454,3.7782514042281,3.48797531995569,3.54454858684281,3.75018104299373
Arhgef39,5.37150396519284,5.1269569926846,4.58379842382022,4.75806263087389,4.79177351875767,4.62044511059604,5.38098773330465,5.33603364289871,5.36800251135924,5.1544461878479,4.85881397618325,5.03987757385973,4.93206901290177,5.05314519884983,3.27404767794968,3.31918590532513,3.07319865629878,3.45852684770743,3.57246409586012,3.1608865446376,2.83688348720848,3.33718817307101,3.16725572612905,3.38331997065475
Arhgef6,3.77732088397668,4.18559038576594,4.10416979038009,4.05557980556636,4.41287441959139,4.13108016956742,3.95183647716282,3.92201404793862,3.71506688794805,4.24788365478764,4.22699818683031,3.56302384007774,4.00604281971294,4.08835131078305,3.73206352714889,3.30749174669409,3.2610406320474,3.01642493831407,2.80784669568562,3.24317483881791,3.15996994879016,3.07097116443768,2.98612635828999,3.080529279518
Arhgef7,7.68592165018602,7.5994298634297,7.57546239269703,7.51758764187247,7.50639426527056,7.57380870800648,7.63278900522201,8.01171398925595,7.49343043048413,7.89886881432416,7.55491814618961,7.52421949278619,7.53627369738867,7.52335032672841,7.13005631300809,7.23677245194979,7.29846576541147,7.18518529115206,7.30779223167206,7.24415267150272,7.43985948703301,7.33279926191631,7.08556545988108,7.03466541188823
Arhgef9,8.71768764776114,9.37473693255932,8.41811698338998,8.3470930927554,8.80520923017908,8.24912812096736,7.08671126189119,8.50858990748369,8.12823250392028,8.75987194820838,8.45511252563792,7.91549409878645,8.54245560389557,8.17628910019613,8.26944582508477,8.03267436804079,8.0242438770824,7.80947877373175,7.79664284485876,7.96104751575513,7.8522222274416,7.83672980359968,8.0382119070979,7.9204258303461
Arid1a,7.95545657802786,8.30299759254224,8.24838090498282,8.23490259676426,8.17070469350119,8.25680299971924,8.17422703445684,8.23029904825301,7.82229142173572,8.03346415886956,8.36273124612593,8.30384305039142,8.22001720279471,8.39832242707219,7.81433425382526,7.81145561388619,7.90514968925099,7.8511028958818,7.9142069519738,7.89616223248554,7.97658569872563,7.77853002028629,7.82324185977182,7.61907528152095
Arid3a,3.04682520651835,3.89313851563564,3.36980388147436,3.32990286045119,2.92789130455214,3.55389415490202,3.77595796937119,4.05505492641892,3.49998122708671,4.30786880830281,3.31323733492419,3.3013184242817,3.14350009519977,3.33870158197528,2.13447569570926,2.09087307664526,2.60303517267662,2.1951121783533,2.65609104019806,2.3426061052656,2.45179032925045,2.58013647757546,2.2883527920943,2.13491007069917
Arid3b,3.74320373771335,3.63457319621252,4.03724144176054,3.98573041250886,3.66996248145925,3.9183808652618,4.05453733696155,3.62375800659393,3.30458084853673,3.15214628755494,4.1583070575916,4.31773559311697,3.94628421596258,4.0990392403359,2.5138627979747,3.0651370749726,2.95569229907394,3.49806255190262,3.55540618850351,2.68934647815574,3.13072907743961,3.21021152364725,2.96016199625841,2.51814398768188
Arid4a,5.77592566587579,6.73744011235778,5.92178021402836,5.95743380929603,6.03787525396166,5.67293881391513,5.89162737545148,5.98045079134182,5.62806263267593,6.26518965913548,6.05780257706366,5.69693997079845,5.82889708312778,5.8703186902049,5.28308614074425,5.3405486303631,5.17258123963429,5.26033906450876,5.84853285525435,5.22332515442232,5.10700225161143,5.3490607921481,5.3118386483754,5.35947011429716
Arid5a,4.37583575930031,4.04444725483382,3.86268217115474,3.80580206780272,3.73379458979999,3.57762092363709,5.76609125219829,6.29487565334192,5.53165419748868,5.17606599319664,4.1583070575916,4.2343128713114,3.9899889550008,4.5599680214763,3.77664809224036,3.65070346921333,4.00871278657133,3.78050925777378,3.73279077079199,3.8404304340668,4.02599365952427,4.02933321428713,4.07269073268768,4.24165962028529
Arid5b,5.54985616480493,5.96583353251632,4.67907636029112,4.79566015995258,4.75122157780167,4.4889894152326,5.17097242239817,6.046928596662,4.98423930573919,5.78913901828344,5.12081643096307,4.78893986163728,4.94044704849156,4.91480830445929,3.94887437867915,4.51559250803499,4.73102538692559,4.07005537563277,4.34243970168385,4.30532690782174,4.67562349276592,4.59624371026638,4.51305307561287,4.08254586810896
Arih1,6.74355168014081,7.27250082979943,6.53879239849168,6.50671417550336,6.9079022116939,6.55147598337124,6.53303600129882,6.94456939589411,7.10596711099966,7.15447613925926,6.46054238522449,6.28787699580643,6.78839656028078,6.54840907586342,6.23707410056504,6.52116127583347,6.28097008016933,6.41554290069404,6.43340513642515,6.38464262362994,6.33507471845106,6.32415696255286,6.19127830547244,6.23857891104702
Arih2,6.47393440800472,6.63500193976806,6.34901265845362,6.32580068457224,6.40871148133282,6.32956901631534,6.37993041042817,6.57447429299934,6.39162779508526,6.56878238941751,6.34447857254023,6.33869131058867,6.46648789793691,6.34007759087068,6.56929082036008,6.63079784907251,6.42793499543786,6.49096403305305,6.44271171823456,6.47148578257364,6.43514299630344,6.4836530114183,6.36211263241827,6.38618005788592
Arl1,6.28528741928114,6.94031817544368,5.73590357544338,5.9950895880586,6.26368625748898,5.67293881391513,5.47245433035394,6.37256891925448,6.2855325969001,6.73967731632962,6.0832903697563,5.81469584800124,6.09591204425907,5.93736422798334,6.72433549889973,6.81448984868973,6.67410819458445,6.82412243017964,6.6971873296403,6.74032360107344,6.54635738968721,6.62916879565899,6.69782204011292,6.79453962405228
Arl10,2.10109067074249,2.38189655682649,2.55915498578845,2.49205861766117,3.24265574643817,2.57697522929535,1.80169858133677,2.28068617429425,2.2659073869739,2.21461185055777,2.72581802463593,2.65232885671023,2.77010906987739,2.88703347516406,5.70828204105556,5.50059965377715,5.50555103487861,5.5367366040123,5.30681393620894,5.32601738030452,5.20143733187785,5.41033576124848,5.52609376634465,5.43504274206234
Arl11,2.79036014002561,1.19998425381284,1.95107684907088,1.70845030071846,1.4913838911699,1.54391665278671,4.22080910041321,4.72960032728204,5.06247206151833,4.23969383081325,4.07944182082221,3.74733447722563,3.94628421596258,4.40924016522157,2.0400976601274,2.00659519347932,2.62030088081532,2.45825524113506,1.97309425747834,3.33046379310064,3.26238454691634,2.39492147127147,3.07348939751708,2.79672058504283
Arl13b,4.91258238374615,5.19741415237937,5.59641418949797,5.37722611906554,4.91620828024616,5.3696675370153,5.13235839606327,4.79954084069625,4.90947936247239,5.11020964343842,5.03633975453894,5.29275333966691,4.99509072104465,5.13851009218344,3.000958293762,3.05118029109401,3.31505643103383,2.81201029184684,3.14081078915369,3.43919579706818,3.1980580954575,3.1261268005155,3.52696866234413,3.05049138366024
Arl14ep,5.33302634054949,5.69331165385822,5.50029455192243,5.48701831383964,5.43449467813365,5.29768242235764,5.44750662861241,5.36194945124486,5.15241622478909,5.57800000819283,5.57584997065381,5.27198647756145,5.41140084786555,5.28611121279183,4.66973116440381,4.7795841445921,4.81964262099453,4.72338861826351,4.68592961603941,4.64126850707844,4.52643727986496,4.58053219877794,4.71286192449853,4.69431686583838
Arl2,6.33079683568875,6.11227840349985,5.82787859075451,6.02230373411914,5.79519206882886,6.03186650599115,6.34433294321554,5.91776710484146,6.32077708203165,6.09063191160475,5.96029478410294,6.26046532694694,6.10463603509344,6.0476819718919,6.40149834271044,6.2242864395247,6.49966264383067,6.55796839469284,6.46343458593648,6.41380493048256,6.38029342232613,6.48470853905256,6.50701800960091,6.62485932129599
Arl2bp,8.6660410808888,8.21155520374843,8.18718291643085,8.18087245201547,8.34177008216656,8.24758823354803,8.43652402688934,8.33432128977765,8.45604533555457,8.40565398530905,8.07114721283652,8.22026676407274,8.31032622529637,8.22100845719965,8.0311041660772,8.04549106384449,7.9485154213149,8.1661471417106,7.95867513824721,7.86238800368014,7.96903323888952,7.98321247376155,7.95561587557856,7.9955920999499
Arl3,8.18470052632695,8.23077144066551,7.4271627276654,7.56951771531624,7.46310932933573,7.30732114565621,7.68930226013026,7.55605131205368,7.98304236893662,7.93577401991711,7.22851528591232,7.44061980951655,7.50130717258299,7.25245544449802,7.66570170946468,7.59524854384892,7.57627765625855,7.80455988600664,7.76453223842899,7.56779132567274,7.39649752751658,7.74147768442711,7.7770479917796,8.0187247553519
Arl4d,4.0803215760377,3.72985526363226,3.54383723902386,3.60019278124116,3.75445940809386,3.55389415490202,3.41331649910564,3.0403668854511,3.16969747157314,3.64920771605434,3.45535756714401,3.67798958132314,3.75688464415522,3.23592097031889,4.0370371600034,3.5451187314078,3.87844157654063,3.33297127622984,3.83527999993391,3.03948334893726,3.1980580954575,3.81108212303442,3.92615127865457,4.04748992178627
Arl5a,4.47894694275301,4.59288737488737,3.85492976208295,3.95282716425537,4.36887913433322,3.86152916179481,4.0434805639382,4.57864392495483,4.34325790606777,4.48806543270152,4.07944182082221,3.41933355178794,4.25472595488576,3.97687726758304,4.71243282058993,4.71907940058171,4.40218577194437,4.42828609388679,4.89699478711424,4.78555159743259,4.33460455741713,4.39087420888416,4.35265766512038,4.36475410277173
